time,AUV0_x,AUV0_y,AUV0_z,AUV1_x,AUV1_y,AUV1_z,AUV2_x,AUV2_y,AUV2_z,AUV3_x,AUV3_y,AUV3_z,AUV4_x,AUV4_y,AUV4_z,AUV5_x,AUV5_y,AUV5_z,AUV6_x,AUV6_y,AUV6_z,AUV7_x,AUV7_y,AUV7_z,AUV8_x,AUV8_y,AUV8_z,AUV9_x,AUV9_y,AUV9_z,AUV10_x,AUV10_y,AUV10_z,AUV11_x,AUV11_y,AUV11_z,AUV12_x,AUV12_y,AUV12_z
122.5,73.5,177.63011956582073,-40.625,26.44144494996488,130.57156607042143,-47.095396429789304,31.147365674994084,219.9827546427574,-51.80131703469118,111.1467139610292,215.27683450570566,-56.50723746123412,111.14671382270514,139.9834081511863,-34.154603714496645,21.735524392550534,125.86564829358886,-34.15460368762125,111.14671414669668,215.2768384190342,-38.860524301735175,21.735524541436618,229.3946012130972,-29.44868274489039,106.44079311260909,144.68933170241135,-47.09539660713047,40.55899178948786,147.04217945904296,-41.727962924246725,54.67649456184638,163.5126173869198,-36.360530931541724,87.61743866230914,201.15942959931235,-38.566311289851406,64.08815786213282,187.04196999383132,-38.27203951151257
122.60000000000001,73.56,177.7515158056903,-40.650000000000006,26.497919433075925,130.6894367945567,-47.12291465607673,31.20333651296276,220.1081800443396,-51.828331615429775,111.21124676842466,215.4027635526741,-56.533748395746024,111.21124663004795,140.1002715867654,-34.177085488897774,21.792502521070443,125.98402266571162,-34.1770854623022,111.21124695450152,215.40276746951866,-38.8825024308523,21.79250267001716,229.51901932740782,-29.471668164098833,106.50582956470423,144.8056914956861,-47.12291483391789,40.617167124936955,147.1615500701951,-41.753345457256714,54.736360188531776,163.63335478281672,-36.3835692515091,87.68020231298327,201.2825654984598,-38.589900454505276,64.14916428010648,187.16235506839556,-38.29728439412452
122.7,73.62,177.87285610368818,-40.675,26.55438825693336,130.80724591756413,-47.150436924688265,31.259300883213456,220.23355597176402,-51.855349430027054,111.2757868520013,215.52864393394833,-56.5602617556483,111.27578671357242,140.21707180429237,-34.19956322097656,21.84947579880147,126.1023362451699,-34.19956319466254,111.27578703848889,215.5286478543071,-38.90447570918269,21.849475947808248,229.6433863506244,-29.494650349448904,106.57087410144271,144.92198726244516,-47.15043710302991,40.675323445545885,147.2807725944582,-41.778644336797484,54.79622054084542,163.75401039789338,-36.40655931941146,87.74297354754897,201.4056547012106,-38.613484285289886,64.2101732374236,187.28268610292216,-38.32253456478174
122.8,73.67999999999999,177.99414042162613,-40.7,26.610851413750375,130.9249933934688,-47.17796324118598,31.31525877684699,220.3588823957416,-51.882370482932714,111.34033422177085,215.65447562135162,-56.58677754427816,111.34033408329003,140.3338087555675,-34.222036905170945,21.9064442190692,126.22058898710117,-34.22203687914033,111.34033440867042,215.65447954522264,-38.926444130051976,21.906444368135485,229.76770225123323,-29.517629296490963,106.63592673394832,145.03821895337617,-47.17796342002851,40.73346721785036,147.3998717678157,-41.8038528984539,54.856086328715854,163.87461774813883,-36.42953308993369,87.80575280262569,201.52870659766,-38.637082961893846,64.27118434378,187.4029620795318,-38.34778832658197
122.9,73.74,178.11536872133374,-40.725,26.667308895733928,131.04267917630716,-47.20549361113632,31.37121018495698,220.48415928700837,-51.909394778599825,111.40488888775285,215.7802585867332,-56.61329576497543,111.40488874922059,140.45048239240083,-34.24450653591449,21.963407775193893,126.33878084665523,-34.24450651016906,111.40488907506582,215.78026251411464,-38.94840768678041,21.96340792431913,229.89196699774345,-29.540605000771844,106.7009874733541,145.1543865191759,-47.20549379048012,40.79161381623614,147.5189042035049,-41.82901607935088,54.91596055556838,163.99520528327383,-36.452532894267236,87.86853897800081,201.65171646514122,-38.660696823929264,64.33219761785449,187.5231821963402,-38.373045407787
123.0,73.8,178.236540964658,-40.75,26.72376069508472,131.16030322012716,-47.23302804011016,31.427155098629957,220.6093866163248,-51.93642232148514,111.46945085997504,215.9059928019678,-56.639816421082635,111.46945072139167,140.56709266661144,-34.26697210763627,22.020366460490443,126.45691177899394,-34.26697208217789,111.46945104770275,215.90599673285783,-38.970366372682875,22.020366609674056,230.0161805586872,-29.563577457834818,106.7660563308018,145.2704899105496,-47.23302821995572,40.84977516362118,147.6379360050992,-41.85420336102102,54.97584115270858,164.11576930924193,-36.47557709857346,87.93133252385314,201.77468324423165,-38.68432484114346,64.39321263848313,187.6433461158037,-38.39830617090034
123.10000000000001,73.86,178.3576571134637,-40.775000000000006,26.780206803997245,131.27786547898765,-47.26056653368294,31.48309350894534,220.73456435447608,-51.96345311604899,111.53402014847305,216.0316782389559,-56.666339515945076,111.53402000983888,140.6836395300287,-34.28943361476091,22.077320268268394,126.57498173929164,-34.28943358959143,111.53402033661679,216.03168217335246,-38.99232018106891,22.077320417509803,230.1403429026199,-29.586546663219565,106.83113331744222,145.3865290782112,-47.26056671403061,40.90794836245152,147.75699066034403,-41.879472094463594,55.03572719526949,164.23630131153595,-36.49866014884015,87.99412888914615,201.89759594301623,-38.70795798210891,64.45422828146705,187.76344777453895,-38.423563515611185
123.2,73.92,178.47871712963314,-40.8,26.836647214659767,131.39536590695957,-47.288109097434386,31.53902540697543,220.85969247227249,-51.99048716675525,111.59859676329052,216.15731486962326,-56.692865052910506,111.59859662460595,140.80012293449124,-34.31189105170859,22.13426919183198,126.69299068273494,-34.3118910268299,111.59859695185168,216.15731880752466,-39.01426910524278,22.134269341130608,230.26445399811948,-29.609512612462275,106.89621844443484,145.5025039728834,-47.28810927828459,40.96612897756666,147.87604848387627,-41.904829022130066,55.09560925787094,164.3567745639909,-36.52175793832943,88.05692604628626,202.02043852897577,-38.731574909580985,64.5152448147763,187.883488752924,-38.4488174545325
123.3,73.97999999999999,178.59972097506642,-40.825,26.89308191925435,131.51280445812492,-47.31565573694878,31.594950783785464,220.9847709405488,-52.017524478071245,111.66318071447904,216.28290266592194,-56.71939303532954,111.66318057574448,140.9165428318474,-34.334344412895085,22.191213224480123,126.81093856452281,-34.33434438830906,111.66318090345887,216.28290660732603,-39.0362131385034,22.191213373835385,230.38851381378723,-29.632475301095532,106.96131172294817,145.61841454529792,-47.31565591830199,41.02430313061854,147.99506149239033,-41.93023551516722,55.15548185406692,164.47715418459597,-36.54482818373214,88.11972422416922,202.1432136005176,-38.75516939403949,64.57626166587113,188.0034680831818,-38.47406593841328
123.4,74.04,178.72066861168128,-40.85,26.94951090995685,131.63018108657744,-47.34320645781477,31.65086963043358,221.10979973016453,-52.04456505446796,111.72777201209819,216.40844159982902,-56.74592346655539,111.72777187331404,141.03289917395546,-34.35679369273169,22.248152359506413,126.92882533986658,-34.35679366844018,111.72777220149811,216.40844554473418,-39.05815227414437,22.24815250891775,230.5125223182471,-29.655434724648426,107.02641316415958,145.73426074619502,-47.343206639671365,41.082455994600735,148.11396071099654,-41.95562365279058,55.21534630480154,164.59743696731638,-36.5678443305463,88.1825236057253,202.2659239977749,-38.778741780805,64.63728099873985,188.12339130167206,-38.4993138813404
123.5,74.1,178.84156000141317,-40.875,27.00593417893698,131.74749574642215,-47.37076126562548,31.706781937970817,221.23477881200398,-52.071608900419804,111.79237066621549,216.53393164334736,-56.77245634994381,111.79237052738216,141.14919191268325,-34.37923888562542,22.30508659019919,127.04665096398996,-34.3792388616303,111.79237085603683,216.53393559175166,-39.080086505453956,22.305086739666013,230.6364794801461,-29.67839087864644,107.09152277925511,145.85004252632427,-47.3707614479859,41.1405895044159,148.23271207453115,-41.98093113638876,55.27520503216537,164.7176365388637,-36.59081163123215,88.24533033185854,202.38858621139923,-38.802307440111754,64.69830292387456,188.2432602152332,-38.52456706499545
123.60000000000001,74.16,178.96239510621513,-40.900000000000006,27.062351718358283,131.86474839177575,-47.398320165978326,31.76268769744127,221.3597081569763,-52.09865602040478,111.85697668690648,216.65937276850568,-56.798991688853384,111.85697654802433,141.26542099990874,-34.40167998597883,22.362015909841446,127.16441539212903,-34.40167996228187,111.85697687715071,216.6593767204072,-39.102015825715235,22.36201605936317,230.76038526815455,-29.70134375861162,107.15664057942976,145.96575983644408,-47.39832034884308,41.19870983104743,148.35133803959636,-42.00614803546278,55.33506857541019,164.83778517972988,-36.613760311115314,88.30814524737963,202.51121084369183,-38.825887033482935,64.75932705045527,188.3630738336073,-38.54982391911011
123.7,74.22,179.08317388805807,-40.925,27.118763520378128,131.98193897676623,-47.4258831644753,31.818586899881915,221.4845877360154,-52.12570641890442,111.92159008425453,216.78476494735827,-56.82552948664513,111.92158994532387,141.38158638751887,-34.4241169881899,22.418940311710934,127.28211857953252,-34.42411696479307,111.9215902749229,216.78476890275496,-39.12394022820595,22.418940461286965,230.8842396509654,-29.7242933600625,107.2217665758871,146.0814126273213,-47.42588334784471,41.25683188908155,148.46989321659265,-42.031316754135304,55.39494074102499,164.95791277535798,-36.63673262007623,88.37096717326148,202.63379339497357,-38.84948197376813,64.82035330720355,188.48283116956176,-38.57508393603133
123.8,74.28,179.20389630893047,-40.95,27.175169577147724,132.0990674555335,-47.45345026672254,31.874479536322717,221.60941752007994,-52.15276010040373,111.98621086835082,216.9101081519849,-56.8520697466828,111.98621072937216,141.49768802741104,-34.446549886652384,22.475859789080157,127.3997604814613,-34.44654986355762,111.98621105944473,216.91011211087496,-39.14585970619856,22.475859938709903,231.0080425972949,-29.74723967851402,107.28690077983981,146.19700084973147,-47.45345045059702,41.31496851867384,148.58844409403014,-42.05650559227958,55.45481928616793,165.07801684056204,-36.65974869553013,88.43379652993788,202.75633253853917,-38.87309075504025,64.88138147470747,188.60253234599793,-38.60034793123207
123.9,74.34,179.32456233083866,-40.975,27.23156988081217,132.2161337822289,-47.481021478330774,31.93036559778665,221.73419748015303,-52.179817069391184,112.05083904929451,217.035402354491,-56.878612472332854,112.05083891026814,141.61372587149273,-34.46897867575561,22.532774335216303,127.51734105318899,-34.468978652964864,112.05083924081535,217.03540631687233,-39.16777425296032,22.53277448489917,231.13179407588194,-29.770182709477705,107.35204320250907,146.31252445445975,-47.481021662710575,41.373117191877355,148.7070171075256,-42.08177297811888,55.51470352312052,165.19808909731714,-36.68280365115925,88.49662919398168,202.87881870075546,-38.89670588872511,64.94241026951936,188.7221710947286,-38.62560886488059
124.0,74.39999999999999,179.44517191580675,-41.0,27.287964423510445,132.33313791101585,-47.508596804914966,31.98624507528967,221.85892758724276,-52.206877330358864,112.11547463719268,217.16064752700794,-56.90515766696415,112.11547449811903,141.72969987168065,-34.49140334988469,22.589683943381356,127.6348602500016,-34.491403327399844,112.11547482914182,217.16065149287843,-39.18968386175319,22.589684093116745,231.25549405548875,-29.79312244846148,107.41719385512498,146.42798339230032,-47.50859698980051,41.431273696002044,148.82559411079245,-42.10712858114879,55.5745845759646,165.31810479914677,-36.70587552966021,88.55946260608724,203.00123496170522,-38.92030605119591,65.00343997387623,188.84174874632222,-38.650866366961466
124.10000000000001,74.46000000000001,179.5657250258765,-41.025000000000006,27.34435319737544,132.45007979606856,-47.53617625209452,32.042117959840816,221.98360781238202,-52.2339408878022,112.18011764216013,217.28584364169174,-56.93170533394839,112.18011750303951,141.84560997990192,-34.51382390342017,22.64658860683209,127.75231802719766,-34.513823881243155,112.18011783453895,217.28584761104983,-39.21158852583394,22.646588756619405,231.3791425049001,-29.81605889096989,107.48235274892622,146.54337761405688,-47.53617643748622,41.48942491963528,148.94412975191113,-42.13253649360667,55.63445610400541,165.4380283081664,-36.7289226962214,88.62229715675998,203.12358323230728,-38.943883914304394,65.0644699815681,188.961264418593,-38.67611857165156
124.2,74.52,179.68622162310743,-41.05,27.400736194533923,132.5669593915734,-47.563759825493186,32.09798424244208,222.10823812662832,-52.26100774622029,112.24476807431968,217.4109906707251,-56.95825547665984,112.24476793515247,141.9614561480934,-34.53624033073831,22.703488318820014,127.86971434008836,-34.53624030887108,112.24476826712946,217.4109946435689,-39.23348823845408,22.70348846865866,231.50273939292418,-29.838992032503914,107.54751989516028,146.65870707054137,-47.563760011391416,41.5475552367753,149.06255544056356,-42.15793053432825,55.69431944253452,165.55785428932154,-36.75191687055121,88.68513270702671,203.24586607301637,-38.96743952716819,65.12550235799728,189.08072317180827,-38.70136961556549
124.3,74.58,179.806661669577,-41.075,27.45711340710656,132.68377665172875,-47.59134753073902,32.153843914088526,222.23281850106395,-52.28807791011547,112.30942594380181,217.53608858631603,-56.984808098475284,112.30942580458846,142.0772383282018,-34.55865262621099,22.760383072591445,127.98704914399734,-34.55865260465553,112.30942613704401,217.5360925626435,-39.25538299285994,22.76038322248081,231.62628468839208,-29.861921868561147,107.61269530508311,146.77397171257425,-47.59134771714413,41.60566581678875,149.18083367409915,-42.183247391365086,55.754176592497664,165.67759554060908,-36.774861549698905,88.7479752710597,203.36809903246956,-38.99098684981684,65.1865373853582,189.20012735759144,-38.726625800825424
124.4,74.64,179.92704512738032,-41.1,27.513484827208025,132.80053153074414,-47.61893937346444,32.20969696576838,222.35734890679575,-52.31515138399374,112.37409126074482,217.66113736069792,-57.011363202774156,112.37409112148565,142.1929564721841,-34.58106078420591,22.817272861387494,128.1043223942607,-34.58106076296414,112.37409145442088,217.66114134050687,-39.277272782292584,22.817273011326943,231.7497783601579,-29.88484839463562,107.67787898995974,146.88917149098623,-47.61893956037675,41.66376258186137,149.298984330427,-42.20847347347441,55.8140377899665,165.79728284297138,-36.79778497668976,88.81082620897637,203.49029406633764,-39.01454698586921,65.24757466914112,189.3194760120619,-38.75188575287875
124.5,74.7,180.04737195863046,-41.125,27.569850446946873,132.91722398284108,-47.646535359306185,32.26554338846278,222.48182931495592,-52.34222817236447,112.43876403529477,217.78613696613,-57.03792079293849,112.43876389599025,142.30861053200715,-34.6034647990863,22.874157678444064,128.2215340462276,-34.603464778160124,112.43876422940616,217.78614094941852,-39.299157599988014,22.874157828432995,231.87322037709862,-29.90777160621793,107.74307096106345,147.004306356617,-47.64653554672604,41.721859780138644,149.4170595874952,-42.233648161789354,55.87390779244,165.9169475895202,-36.82072921920869,88.87368426571358,203.61244704072357,-39.0381226924658,65.30861404272787,189.43876797433416,-38.777148719684405
124.60000000000001,74.76,180.1676421254581,-41.150000000000006,27.626210258425598,133.03385396225315,-47.67413549390532,32.32138317314605,222.60625969670062,-52.36930827974057,112.50344427760555,217.91108737489694,-57.06448087235294,112.50344413825614,142.42420045964772,-34.62586466521107,22.9310375169919,128.33868405525922,-34.62586464460247,112.50344447215366,217.9110913616629,-39.32103743917692,22.931037667029692,231.99661070811433,-29.93069149879524,107.80827122967649,147.1193762603155,-47.67413568183313,41.77997123294058,149.5351261863803,-42.25883832367667,55.93378421095963,166.03658890517423,-36.84371649003833,88.9365497714731,203.73455622496758,-39.0617118594086,65.36965550149672,189.5580037853681,-38.80241591906381
124.7,74.82,180.28785559001193,-41.175,27.682564253740733,133.15042142322548,-47.70173978290717,32.37721631078569,222.73064002321118,-52.396391710638255,112.56813199783903,218.03598855930858,-57.09104344440463,112.56813185844497,142.53972620709277,-34.648260376934815,22.98791237025657,128.45577237673015,-34.648260356645835,112.56813219282522,218.03599254955037,-39.34291229308481,22.987912520342586,232.1199493221281,-29.953608067851277,107.87347980708937,147.2343811529395,-47.70173997134329,41.83809498575488,149.6532140820237,-42.284103624328786,55.993666563034516,166.156198674483,-36.86674272795098,88.99941915670902,203.856613637401,-39.08530866963172,65.43069759948132,189.67717710596008,-38.827680519317425
124.8,74.88,180.4080123144584,-41.2,27.73891242498273,133.2669263200147,-47.72934823196143,32.433042792342164,222.85497026569337,-52.423478469577255,112.63282720616431,218.16084049170118,-57.11760851248341,112.63282706672614,142.65518772633985,-34.670651928607974,23.044782231458473,128.57279896602702,-34.67065190864053,112.63282740159006,218.16084448541682,-39.36478215493219,23.04478238159212,232.24323618808603,-29.9765213088663,107.9386967046014,147.34932098535617,-47.72934842090616,41.89622697445354,149.7713068961153,-42.309457127499755,56.05354662857174,166.27575427844147,-36.88978820863765,89.06228925035506,203.97860158197383,-39.108892001217065,65.49174061797662,189.79628886470252,-38.85294162785788
124.9,74.94,180.52811226098189,-41.225,27.795254764236066,133.3833686068899,-47.75696084672208,32.48886260876923,222.979250395378,-52.45056856108075,112.69752991275865,218.28564314443628,-57.14417607998166,112.69752977327667,142.77058496939594,-34.69303931457654,23.101647093812836,128.68976377854935,-34.69303929493264,112.69753010862534,218.28564714162374,-39.38664701793427,23.101647243993494,232.366471274957,-29.999431217317166,108.00392193352063,147.46419570844154,-47.756961036175674,41.954355029561356,149.88936223715822,-42.33486599232923,56.113417152175955,166.39521946851005,-36.912812127565545,89.12516060236945,204.1005209906303,-39.132453190962295,65.55278395676207,189.91533837973793,-38.87819767265669
125.0,75.0,180.64815539178454,-41.25,27.851591263579202,133.4997482381315,-47.7845776328473,32.544675751013635,223.10348038352032,-52.477661989675305,112.76224012780686,218.41039648990068,-57.17074615029429,112.76223998828145,142.8859178882783,-34.715422529182256,23.158506950529837,128.8066667697097,-34.71542250986394,112.76224032411592,218.41040049055803,-39.40850687530117,23.158507100756847,232.48965455173337,-30.022337788677266,108.06915550516347,147.57900527308163,-47.78457782281014,42.01246276163705,150.00731221919168,-42.3602661164159,56.17327943585652,166.51458645223593,-36.93578441586118,89.18803277631287,204.2223742687198,-39.15599206211954,65.6138295040054,190.03433006534073,-38.903451871431855
125.10000000000001,75.06,180.76814166908648,-41.275000000000006,27.907921915084664,133.61606516803238,-47.812198595999625,32.60048221001538,223.22766020140043,-52.50475875989096,112.82695786150134,218.5351005005071,-57.197318726818764,112.82695772193298,143.00118643501446,-34.737801566762684,23.215361794814463,128.92350789493295,-34.737801547771944,112.82695805825432,218.53510450463227,-39.43036172023795,23.21536194508717,232.61278598742993,-30.04524101841661,108.13439743085483,147.69374963017177,-47.81219878647201,42.07055031941948,150.12511549415174,-42.38559316706097,56.23313508329626,166.6338671952791,-36.958706612657785,89.25091152578821,204.34417575084396,-39.17952092648347,65.67487776694611,190.15326692135935,-38.92871103963446
125.2,75.12,180.88807105512564,-41.3,27.964246710818976,133.73231935089683,-47.8398237418458,32.6562819767077,223.3517898203233,-52.53185887626115,112.89168312404226,218.6597551486935,-57.22389381295513,112.89168298443134,143.11639056164245,-34.76017642165102,23.272211619866567,129.04028710965713,-34.760176402989835,112.89168332124068,218.65975915628468,-39.452211545944415,23.272211770184384,232.73586555108488,-30.068140902001762,108.19964772192816,147.8084287306165,-47.8398239328281,42.12862340296989,150.24278882597446,-42.4108293582158,56.292993860441584,166.75309067309394,-36.98160472289536,89.31379884636523,204.4659388445628,-39.20306123244624,65.7359283448126,190.27214801067478,-38.95397409393824
125.3,75.17999999999999,181.00794351215796,-41.325,28.020565642842733,133.84851074104137,-47.86745307605682,32.712075042016956,223.47586921161817,-52.55896234332262,112.95641592563753,218.78436040692378,-57.250471412105995,112.9564157859845,143.2315302202103,-34.78254708817628,23.32905641888095,129.15700436933275,-34.78254706984667,112.95641612328276,218.78436441797888,-39.47405634561539,23.329056569243228,232.85889321175938,-30.091037434895924,108.26490638972558,147.92304252532938,-47.86745326754936,42.18669544120358,150.36038164056774,-42.43601061089023,56.352861593895526,166.8722897156302,-37.00452044414349,89.37669341555045,204.58765997970937,-39.22661737782054,65.79698097622907,190.39097203094516,-38.97924004174419
125.4,75.24,181.12775900245722,-41.35,28.076878703210554,133.96463929279446,-47.895086604308,32.767861396862706,223.5998983466393,-52.5860691656156,113.0211562765026,218.9089162476871,-57.277051527676505,113.02115613680778,143.3466053627763,-34.804913560663216,23.38589618504733,129.27365962942338,-34.8049135426672,113.02115647459603,218.90892026220413,-39.495896112440555,23.385896335453396,232.9818689385376,-30.113930612558907,108.33017344559747,148.03759096523373,-47.89508679631108,42.2447812479153,150.47796071696666,-42.46120207613489,56.41273582168702,166.99146550967367,-37.02747830794836,89.43959543449644,204.70933695911438,-39.25018663043051,65.85803586748112,190.5097398486736,-39.004510406756445
125.5,75.3,181.2475174883151,-41.375,28.13318588397117,134.08070496049643,-47.922724332278825,32.82364103215786,223.72387719676587,-52.6131793476837,113.08590418686042,219.03342264349826,-57.30363416307433,113.08590404712426,143.46161594140912,-34.82727583343225,23.442730911550274,129.3902528454054,-34.827275815771905,113.08590438540364,219.03342666147535,-39.51773083960453,23.442731061999496,233.10479270052636,-30.1368204304471,108.39544890090285,148.15207400126255,-47.922724524792706,42.3028796604286,150.59555999391756,-42.48646465431127,56.47261615494993,167.11060993456005,-37.05047514992278,89.5025019496991,204.83096338411758,-39.27376477922259,65.91909142254354,190.62844524213375,-39.02977875648748
125.60000000000001,75.36,181.36721893204137,-41.400000000000006,28.189487177167354,134.1967076985,-47.9503662656529,32.87941393880836,223.84780573340123,-52.640292894073916,113.15065966694182,219.15787956689766,-57.33021932170972,113.15065952716472,143.57656190818795,-34.84963390079974,23.499560591569352,129.50678397276803,-34.84963388347712,113.15065986593619,219.15788358833285,-39.53956052028688,23.49956074206109,233.22766446685586,-30.15970688401353,108.46073276700906,148.26649158435814,-47.95036645867797,42.36098673154386,150.71316526270653,-42.511815330613224,56.53249523079636,167.2297027851133,-37.07349365491305,89.56540915185538,204.9525209860833,-39.297331132239954,65.98014789731674,190.74708855009325,-39.05504351472431
125.7,75.42,181.4868632959635,-41.425,28.245782574836028,134.31264746116943,-47.97801241011833,32.935180107713585,223.97168392797377,-52.66740980933655,113.2154227269849,219.28228699045113,-57.35680700699538,113.21542258716727,143.69144321520184,-34.87198775707772,23.55638521827905,129.62325296701292,-34.871987740094866,113.21542292643198,219.28229101534222,-39.561385147662094,23.556385368812617,233.3504842066794,-30.182589968707873,108.52602505529204,148.38084366547199,-47.97801260365479,42.41909133401326,150.8307372455672,-42.537224593179204,56.59236482924724,167.34870748186515,-37.09649415850062,89.62831772514775,205.07400944679185,-39.320875551084505,66.04120474887971,190.8656694249313,-39.08030352159289
125.8,75.47999999999999,181.6064505424272,-41.45,28.302072069008204,134.42852420288136,-48.00566277136717,32.990939529766095,224.09551175193633,-52.69453009802531,113.2801933772355,219.4066448867504,-57.38339722234661,113.28019323737783,143.8062598145507,-34.8943373965741,23.613204784848804,129.73965978365598,-34.89433737993309,113.28019357713686,219.40664891509525,-39.583204714899566,23.61320493542355,233.47325188917316,-30.205469679976403,108.591325777136,148.49513019556542,-48.005662965415304,42.47717640514545,150.94820910920342,-42.562630747511925,56.652226117573825,167.46761331252492,-37.1194447275364,89.69122700187462,205.19543120415884,-39.34439772675848,66.10226359619385,190.98419145895494,-39.105560953143026
125.9,75.54,181.725980633796,-41.475,28.358355651709022,134.5443378780246,-48.0333173550957,33.046692195851776,224.21928917676675,-52.721653764697315,113.34497162794713,219.53095322841196,-57.40998997118118,113.34497148804974,143.92101165834464,-34.91668281359249,23.67001928444304,129.85600437822453,-34.91668279729543,113.34497182830417,219.5309572602089,-39.60501921516378,23.67001943505831,233.59596748353613,-30.228346013262076,108.65663494393345,148.60935112560958,-48.03331754965576,42.53524083813968,151.06553549899536,-42.58796859121947,56.71208036023365,167.5864314059127,-37.14234466175396,89.75414230546407,205.31679908654564,-39.36790809579095,66.16332522762414,191.10265839022472,-39.130823081815414
126.0,75.6,181.84545353245142,-41.5,28.41463331495779,134.66008844099983,-48.06097616700444,33.102438096849845,224.34301617396736,-52.748780813912866,113.40975748938064,219.65521198807846,-57.43658525691936,113.40975734944395,144.03569869870432,-34.93902400243246,23.72682871022113,129.9722867062596,-34.93902398648141,113.40975769019488,219.6552160233253,-39.62682864161404,23.726828860876267,233.71863095899042,-30.251218964004458,108.72195256708551,148.72350640658502,-48.060976362076715,42.59329011095026,151.18272943318874,-42.6132156697127,56.77193665778004,167.7051886359152,-37.16521748579327,89.81706637158469,205.43812792399234,-39.39142826334383,66.22438923583795,191.22106931734916,-39.15608924051153
126.10000000000001,75.66,181.96486920079303,-41.525000000000006,28.47090505076794,134.77577584622034,-48.08863921279815,33.158177223632755,224.46669271506516,-52.77591125023579,113.47455097180443,219.7794211384179,-57.46318308298397,113.47455083182892,144.15032088776096,-34.96136095738925,23.78363305533744,130.08850672331522,-34.96136094178634,113.47455117307743,219.77942517711264,-39.648632987404795,23.783633206031812,233.84124228478126,-30.27408852763983,108.78727865800154,148.83759598948185,-48.08863940838291,42.65133673623113,151.29983739919805,-42.6384040925284,56.83180199838086,167.82391911240754,-37.18810427987232,89.87999782972497,205.5594149543814,-39.41496451513343,66.28545527288419,191.3394228470215,-39.1813582128087
126.2,75.72,182.08422760123833,-41.55,28.52717085114708,134.891400048111,-48.1163064981856,33.21390956706642,224.59031877161195,-52.80304507823318,113.53935208549446,219.90358065212374,-57.48978345280035,113.53935194548048,144.26487817765624,-34.9836936727541,23.840432312941385,130.2046643849582,-34.983693657501384,113.5393522872276,219.90358469426445,-39.67043224568542,23.840432463674272,233.96380143017697,-30.29695469960108,108.8526132280991,148.95161982530016,-48.11630669428316,42.70939645136354,151.41692593917546,-42.66359700680292,56.89167394629492,167.94262656587898,-37.21103202134178,89.9429366829776,205.68065738282618,-39.43851344749147,66.3465237279453,191.45772002681753,-39.2066316837896
126.3,75.78,182.20352869622297,-41.575,28.58343070809704,135.00696100110926,-48.143978028879836,33.26963511801004,224.71389431518395,-52.830182302475386,113.60416084073412,220.0276905019149,-57.51638636979621,113.60416070068194,144.37937052054224,-35.00602214281392,23.897226476177337,130.3207596467686,-35.006022127913496,113.60416104292895,220.02769454749946,-39.69222640960027,23.89722662694809,234.08630836446844,-30.31981747531783,108.91795628880423,149.0655778650492,-48.143978225490436,42.767469116359656,151.53403321270144,-42.6888564291314,56.95155214105454,168.0613028210823,-37.233998761449875,90.00588073153153,205.80185051299156,-39.46207249809795,66.40759289636142,191.57595500246637,-39.23190385682527
126.4,75.84,182.32277244820057,-41.6,28.6396846136138,135.12245865966497,-48.171653810598,33.32535386731611,224.83741931738237,-52.857322927536174,113.6689772478142,220.151750660536,-57.54299183740188,113.6689771077244,144.49379786858165,-35.02834636185159,23.954015538184755,130.4367924643394,-35.028346347305586,113.66897745047218,220.15175470956237,-39.714015472288814,23.954015688992673,234.20876305697004,-30.342676850216346,108.98330785155116,149.17947005974855,-48.17165400772184,42.825550860992465,151.6511475932174,-42.71420364651831,57.011430201016886,168.17993020319466,-37.256989618613126,90.06882549490301,205.9229758475249,-39.48562179538905,66.46866297022454,191.69412731283117,-39.25717230937332
126.5,75.89999999999999,182.44195881964276,-41.625,28.69593255968755,135.23789297823973,-48.199333849061354,33.38106580583069,224.96089374983282,-52.88446695799256,113.73380131703307,220.2757611007571,-57.56959985905007,113.733801176906,144.60816017394802,-35.05066632414586,24.01079949209807,130.55276279327694,-35.05066630995638,113.73380152015578,220.27576515322326,-39.735799426885514,24.01079964294249,234.33116547701903,-30.36553281971963,109.04866792778246,149.2932963604274,-48.1993340466987,42.883631680264465,151.7682330180005,-42.73961271780179,57.07129896899404,168.29847217559882,-37.27996641199155,90.13177169854355,206.04403130526268,-39.509149383080704,66.52973350181227,191.81223702574746,-39.28243633679336
126.60000000000001,75.96000000000001,182.56108777303925,-41.650000000000006,28.752174538302757,135.35326391130775,-48.227018149995324,33.43677092439305,225.08431758418558,-52.91161439842481,113.79863305869631,220.39972179537355,-57.59621043817601,113.79863291853249,144.7224573888253,-35.0729820239713,24.06757833104682,130.66867058920016,-35.072982010140436,113.79863326228529,220.39972585127714,-39.7575782665199,24.06757848192706,234.4535155939753,-30.38838537924736,109.11403652894889,149.40705671812452,-48.22701834814642,42.94169400471349,151.88522418723397,-42.76502473340992,57.131159290821905,168.4169146669884,-37.302895309163326,90.19471852604669,206.16501949136253,-39.53265479034093,66.59080579126007,191.93028686328782,-39.3076971033399
